Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Local,Visitant,Victoria,Diferencia
BASQUET MOLINS Equipo,Jornada 01,1.0,200.0,67.0,25.0,49.0,0.51,2.0,13.0,0.15,11.0,24.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,CB IPSI A,BASQUET MOLINS,False,-7.0
BASQUET MOLINS Equipo,Jornada 02,1.0,200.0,59.0,12.0,40.0,0.3,9.0,27.0,0.33,8.0,13.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,BASQUET MOLINS,VEDRUNA GRACIA A,False,-19.0
BASQUET MOLINS Equipo,Jornada 03,1.0,200.0,69.0,16.0,29.0,0.55,5.0,29.0,0.17,22.0,31.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,PUJOL CB MOLLERUSSA,BASQUET MOLINS,False,-3.0
BASQUET MOLINS Equipo,Jornada 04,1.0,200.0,53.0,12.0,41.0,0.29,8.0,24.0,0.33,5.0,8.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,BASQUET MOLINS,NOU BASQUET OLESA A,False,-9.0
BASQUET MOLINS Equipo,Jornada 04,1.0,200.0,58.0,16.0,40.0,0.4,3.0,19.0,0.16,17.0,20.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,LA SALLE MANRESA S.GOL,BASQUET MOLINS,False,-7.0
BASQUET MOLINS Equipo,Jornada 06,1.0,200.0,56.0,10.0,26.0,0.38,6.0,22.0,0.27,18.0,27.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,BASQUET MOLINS,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,True,7.0
BASQUET MOLINS Equipo,Jornada 07,1.0,200.0,55.0,13.0,35.0,0.37,6.0,27.0,0.22,11.0,15.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,BASQUET MOLINS,CLUB NATACIO SABADELL A,False,-17.0
BASQUET MOLINS Equipo,Jornada 08,1.0,200.0,57.0,12.0,36.0,0.33,7.0,24.0,0.29,12.0,25.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,GRUP VIA - CB ARTES,BASQUET MOLINS,False,-8.0
BASQUET MOLINS Equipo,Jornada 09,1.0,200.0,61.0,14.0,36.0,0.39,8.0,25.0,0.32,9.0,17.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,BASQUET MOLINS,SD ESPANYOL,False,-14.0
BASQUET MOLINS Equipo,Jornada 11,1.0,200.0,82.0,18.0,41.0,0.44,7.0,18.0,0.39,25.0,29.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,BASQUET MOLINS,C.B.CASTELLAR A,True,16.0
BASQUET MOLINS Equipo,Jornada 12,1.0,200.0,66.0,19.0,33.0,0.58,4.0,18.0,0.22,16.0,28.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,BASQUET MOLINS,False,-12.0
BASQUET MOLINS Equipo Rival,Jornada 01,1.0,200.0,74.0,17.0,35.0,0.49,6.0,30.0,0.2,22.0,35.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,BASQUET MOLINS,CB IPSI A,True,7.0
BASQUET MOLINS Equipo Rival,Jornada 02,1.0,200.0,78.0,19.0,34.0,0.56,8.0,35.0,0.23,16.0,26.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,VEDRUNA GRACIA A,BASQUET MOLINS,True,19.0
BASQUET MOLINS Equipo Rival,Jornada 03,1.0,200.0,72.0,11.0,29.0,0.38,11.0,37.0,0.3,17.0,25.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,BASQUET MOLINS,PUJOL CB MOLLERUSSA,True,3.0
BASQUET MOLINS Equipo Rival,Jornada 04,1.0,200.0,62.0,14.0,31.0,0.45,7.0,22.0,0.32,13.0,21.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,NOU BASQUET OLESA A,BASQUET MOLINS,True,9.0
BASQUET MOLINS Equipo Rival,Jornada 04,1.0,200.0,65.0,17.0,45.0,0.38,8.0,30.0,0.27,7.0,14.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,BASQUET MOLINS,LA SALLE MANRESA S.GOL,True,7.0
BASQUET MOLINS Equipo Rival,Jornada 06,1.0,200.0,49.0,12.0,41.0,0.29,3.0,27.0,0.11,16.0,21.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,BASQUET MOLINS,False,-7.0
BASQUET MOLINS Equipo Rival,Jornada 07,1.0,200.0,72.0,10.0,29.0,0.34,14.0,32.0,0.44,10.0,14.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,CLUB NATACIO SABADELL A,BASQUET MOLINS,True,17.0
BASQUET MOLINS Equipo Rival,Jornada 08,1.0,200.0,65.0,17.0,32.0,0.53,7.0,24.0,0.29,10.0,18.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,BASQUET MOLINS,GRUP VIA - CB ARTES,True,8.0
BASQUET MOLINS Equipo Rival,Jornada 09,1.0,200.0,75.0,20.0,40.0,0.5,8.0,22.0,0.36,11.0,19.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,SD ESPANYOL,BASQUET MOLINS,True,14.0
BASQUET MOLINS Equipo Rival,Jornada 11,1.0,200.0,66.0,16.0,38.0,0.42,8.0,31.0,0.26,10.0,15.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,C.B.CASTELLAR A,BASQUET MOLINS,False,-16.0
BASQUET MOLINS Equipo Rival,Jornada 12,1.0,200.0,78.0,17.0,37.0,0.46,10.0,29.0,0.34,14.0,21.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,BASQUET MOLINS,TERRA ENDINS CB VILATORRADA,True,12.0
C.B.CASTELLAR A Equipo,Jornada 01,1.0,200.0,58.0,16.0,32.0,0.5,7.0,38.0,0.18,5.0,9.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,C.B.CASTELLAR A,SD ESPANYOL,False,-6.0
C.B.CASTELLAR A Equipo,Jornada 02,1.0,200.0,56.0,11.0,27.0,0.41,7.0,23.0,0.3,13.0,21.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,COCHESINTERNET.NET CB ALPICAT,C.B.CASTELLAR A,False,-10.0
C.B.CASTELLAR A Equipo,Jornada 03,1.0,200.0,58.0,9.0,24.0,0.38,11.0,38.0,0.29,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,C.B.CASTELLAR A,False,-5.0
C.B.CASTELLAR A Equipo,Jornada 04,1.0,200.0,101.0,13.0,28.0,0.46,22.0,45.0,0.49,9.0,16.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,C.B.CASTELLAR A,TERRA ENDINS CB VILATORRADA,True,14.0
C.B.CASTELLAR A Equipo,Jornada 05,1.0,200.0,53.0,13.0,29.0,0.45,6.0,25.0,0.24,9.0,19.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,CLUB NATACIO TERRASSA A,C.B.CASTELLAR A,False,-14.0
C.B.CASTELLAR A Equipo,Jornada 06,1.0,200.0,82.0,14.0,23.0,0.61,15.0,34.0,0.44,9.0,16.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,C.B.CASTELLAR A,CB IPSI A,False,-10.0
C.B.CASTELLAR A Equipo,Jornada 07,1.0,200.0,75.0,18.0,29.0,0.62,11.0,37.0,0.3,6.0,7.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,VEDRUNA GRACIA A,C.B.CASTELLAR A,False,-2.0
C.B.CASTELLAR A Equipo,Jornada 08,1.0,200.0,55.0,16.0,39.0,0.41,4.0,20.0,0.2,11.0,13.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,NOU BASQUET OLESA A,C.B.CASTELLAR A,False,-28.0
C.B.CASTELLAR A Equipo,Jornada 08,1.0,200.0,55.0,14.0,36.0,0.39,8.0,46.0,0.17,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,C.B.CASTELLAR A,PUJOL CB MOLLERUSSA,False,-9.0
C.B.CASTELLAR A Equipo,Jornada 10,1.0,200.0,57.0,19.0,41.0,0.46,6.0,30.0,0.2,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,C.B.CASTELLAR A,LA SALLE MANRESA S.GOL,False,-18.0
C.B.CASTELLAR A Equipo,Jornada 11,1.0,200.0,66.0,16.0,38.0,0.42,8.0,31.0,0.26,10.0,15.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,BASQUET MOLINS,C.B.CASTELLAR A,False,-16.0
C.B.CASTELLAR A Equipo,Jornada 12,1.0,200.0,67.0,16.0,27.0,0.59,7.0,23.0,0.3,14.0,20.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,C.B.CASTELLAR A,CLUB NATACIO SABADELL A,False,-10.0
C.B.CASTELLAR A Equipo Rival,Jornada 01,1.0,200.0,64.0,19.0,35.0,0.54,3.0,22.0,0.14,17.0,33.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,SD ESPANYOL,C.B.CASTELLAR A,True,6.0
C.B.CASTELLAR A Equipo Rival,Jornada 02,1.0,200.0,66.0,15.0,32.0,0.47,8.0,27.0,0.3,12.0,21.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,C.B.CASTELLAR A,COCHESINTERNET.NET CB ALPICAT,True,10.0
C.B.CASTELLAR A Equipo Rival,Jornada 03,1.0,200.0,63.0,17.0,40.0,0.42,4.0,14.0,0.29,17.0,24.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,C.B.CASTELLAR A,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,True,5.0
C.B.CASTELLAR A Equipo Rival,Jornada 04,1.0,200.0,87.0,23.0,44.0,0.52,9.0,27.0,0.33,14.0,22.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,C.B.CASTELLAR A,False,-14.0
C.B.CASTELLAR A Equipo Rival,Jornada 05,1.0,200.0,67.0,18.0,41.0,0.44,7.0,28.0,0.25,10.0,17.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,C.B.CASTELLAR A,CLUB NATACIO TERRASSA A,True,14.0
C.B.CASTELLAR A Equipo Rival,Jornada 06,1.0,200.0,92.0,18.0,38.0,0.47,14.0,39.0,0.36,14.0,28.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,CB IPSI A,C.B.CASTELLAR A,True,10.0
C.B.CASTELLAR A Equipo Rival,Jornada 07,1.0,200.0,77.0,22.0,35.0,0.63,6.0,25.0,0.24,15.0,24.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,C.B.CASTELLAR A,VEDRUNA GRACIA A,True,2.0
C.B.CASTELLAR A Equipo Rival,Jornada 08,1.0,200.0,64.0,15.0,39.0,0.38,7.0,18.0,0.39,13.0,21.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,PUJOL CB MOLLERUSSA,C.B.CASTELLAR A,True,9.0
C.B.CASTELLAR A Equipo Rival,Jornada 08,1.0,200.0,83.0,24.0,41.0,0.59,8.0,24.0,0.33,11.0,17.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,C.B.CASTELLAR A,NOU BASQUET OLESA A,True,28.0
C.B.CASTELLAR A Equipo Rival,Jornada 10,1.0,200.0,75.0,17.0,34.0,0.5,10.0,32.0,0.31,11.0,16.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,LA SALLE MANRESA S.GOL,C.B.CASTELLAR A,True,18.0
C.B.CASTELLAR A Equipo Rival,Jornada 11,1.0,200.0,82.0,18.0,41.0,0.44,7.0,18.0,0.39,25.0,29.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,C.B.CASTELLAR A,BASQUET MOLINS,True,16.0
C.B.CASTELLAR A Equipo Rival,Jornada 12,1.0,200.0,77.0,21.0,44.0,0.48,4.0,19.0,0.21,23.0,35.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,CLUB NATACIO SABADELL A,C.B.CASTELLAR A,True,10.0
CB IPSI A Equipo,Jornada 01,1.0,200.0,59.0,9.0,28.0,0.32,5.0,23.0,0.22,26.0,34.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,CLUB NATACIO SABADELL A,CB IPSI A,False,-12.0
CB IPSI A Equipo,Jornada 01,1.0,200.0,74.0,17.0,35.0,0.49,6.0,30.0,0.2,22.0,35.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,CB IPSI A,BASQUET MOLINS,True,7.0
CB IPSI A Equipo,Jornada 03,1.0,200.0,85.0,20.0,38.0,0.53,9.0,28.0,0.32,18.0,38.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,CB IPSI A,GRUP VIA - CB ARTES,True,7.0
CB IPSI A Equipo,Jornada 04,1.0,200.0,65.0,17.0,41.0,0.41,4.0,18.0,0.22,19.0,31.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,SD ESPANYOL,CB IPSI A,True,2.0
CB IPSI A Equipo,Jornada 05,1.0,200.0,80.0,15.0,43.0,0.35,12.0,40.0,0.3,14.0,21.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,CB IPSI A,COCHESINTERNET.NET CB ALPICAT,False,-1.0
CB IPSI A Equipo,Jornada 06,1.0,200.0,76.0,21.0,40.0,0.53,7.0,24.0,0.29,13.0,24.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,CB IPSI A,TERRA ENDINS CB VILATORRADA,True,19.0
CB IPSI A Equipo,Jornada 06,1.0,200.0,92.0,18.0,38.0,0.47,14.0,39.0,0.36,14.0,28.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,C.B.CASTELLAR A,CB IPSI A,True,10.0
CB IPSI A Equipo,Jornada 08,1.0,200.0,75.0,27.0,57.0,0.47,3.0,17.0,0.18,12.0,22.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,CLUB NATACIO TERRASSA A,CB IPSI A,True,6.0
CB IPSI A Equipo,Jornada 09,1.0,200.0,51.0,15.0,49.0,0.31,2.0,30.0,0.07,15.0,33.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,CB IPSI A,VEDRUNA GRACIA A,False,-14.0
CB IPSI A Equipo,Jornada 09,1.0,200.0,49.0,15.0,46.0,0.33,1.0,21.0,0.05,16.0,21.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,CB IPSI A,False,-12.0
CB IPSI A Equipo,Jornada 11,1.0,200.0,68.0,19.0,42.0,0.45,4.0,26.0,0.15,18.0,29.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,CB IPSI A,NOU BASQUET OLESA A,False,-6.0
CB IPSI A Equipo Rival,Jornada 01,1.0,200.0,67.0,25.0,49.0,0.51,2.0,13.0,0.15,11.0,24.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,BASQUET MOLINS,CB IPSI A,False,-7.0
CB IPSI A Equipo Rival,Jornada 01,1.0,200.0,71.0,12.0,38.0,0.32,9.0,26.0,0.35,20.0,27.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,CB IPSI A,CLUB NATACIO SABADELL A,True,12.0
CB IPSI A Equipo Rival,Jornada 03,1.0,200.0,78.0,16.0,36.0,0.44,8.0,29.0,0.28,22.0,30.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,GRUP VIA - CB ARTES,CB IPSI A,False,-7.0
CB IPSI A Equipo Rival,Jornada 04,1.0,200.0,63.0,15.0,39.0,0.38,6.0,29.0,0.21,15.0,24.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,CB IPSI A,SD ESPANYOL,False,-2.0
CB IPSI A Equipo Rival,Jornada 05,1.0,200.0,81.0,22.0,46.0,0.48,7.0,20.0,0.35,16.0,33.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,COCHESINTERNET.NET CB ALPICAT,CB IPSI A,True,1.0
CB IPSI A Equipo Rival,Jornada 06,1.0,200.0,57.0,11.0,42.0,0.26,7.0,31.0,0.23,14.0,23.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,CB IPSI A,False,-19.0
CB IPSI A Equipo Rival,Jornada 06,1.0,200.0,82.0,14.0,23.0,0.61,15.0,34.0,0.44,9.0,16.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,CB IPSI A,C.B.CASTELLAR A,False,-10.0
CB IPSI A Equipo Rival,Jornada 08,1.0,200.0,69.0,17.0,38.0,0.45,6.0,20.0,0.3,17.0,26.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,CB IPSI A,CLUB NATACIO TERRASSA A,False,-6.0
CB IPSI A Equipo Rival,Jornada 09,1.0,200.0,65.0,15.0,20.0,0.75,6.0,26.0,0.23,17.0,27.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,VEDRUNA GRACIA A,CB IPSI A,True,14.0
CB IPSI A Equipo Rival,Jornada 09,1.0,200.0,61.0,11.0,34.0,0.32,7.0,27.0,0.26,18.0,26.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,CB IPSI A,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,True,12.0
CB IPSI A Equipo Rival,Jornada 11,1.0,200.0,74.0,24.0,40.0,0.6,4.0,16.0,0.25,14.0,19.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,NOU BASQUET OLESA A,CB IPSI A,True,6.0
CLUB NATACIO SABADELL A Equipo,Jornada 01,1.0,200.0,71.0,12.0,38.0,0.32,9.0,26.0,0.35,20.0,27.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,CLUB NATACIO SABADELL A,CB IPSI A,True,12.0
CLUB NATACIO SABADELL A Equipo,Jornada 01,1.0,200.0,55.0,11.0,27.0,0.41,5.0,30.0,0.17,18.0,20.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,CLUB NATACIO TERRASSA A,CLUB NATACIO SABADELL A,True,7.0
CLUB NATACIO SABADELL A Equipo,Jornada 03,1.0,200.0,77.0,20.0,31.0,0.65,8.0,25.0,0.32,13.0,20.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,VEDRUNA GRACIA A,CLUB NATACIO SABADELL A,False,-2.0
CLUB NATACIO SABADELL A Equipo,Jornada 04,1.0,200.0,92.0,19.0,34.0,0.56,12.0,31.0,0.39,18.0,27.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,CLUB NATACIO SABADELL A,PUJOL CB MOLLERUSSA,True,33.0
CLUB NATACIO SABADELL A Equipo,Jornada 05,1.0,200.0,68.0,14.0,48.0,0.29,9.0,25.0,0.36,13.0,20.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,NOU BASQUET OLESA A,CLUB NATACIO SABADELL A,False,-2.0
CLUB NATACIO SABADELL A Equipo,Jornada 05,1.0,200.0,71.0,21.0,55.0,0.38,9.0,24.0,0.38,2.0,8.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,CLUB NATACIO SABADELL A,LA SALLE MANRESA S.GOL,False,-18.0
CLUB NATACIO SABADELL A Equipo,Jornada 07,1.0,200.0,72.0,10.0,29.0,0.34,14.0,32.0,0.44,10.0,14.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,BASQUET MOLINS,CLUB NATACIO SABADELL A,True,17.0
CLUB NATACIO SABADELL A Equipo,Jornada 07,1.0,200.0,65.0,16.0,39.0,0.41,5.0,23.0,0.22,18.0,29.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,CLUB NATACIO SABADELL A,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,False,-13.0
CLUB NATACIO SABADELL A Equipo,Jornada 09,1.0,200.0,55.0,18.0,43.0,0.42,4.0,22.0,0.18,7.0,12.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,SD ESPANYOL,CLUB NATACIO SABADELL A,True,7.0
CLUB NATACIO SABADELL A Equipo,Jornada 09,1.0,200.0,83.0,23.0,48.0,0.48,6.0,21.0,0.29,19.0,25.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,CLUB NATACIO SABADELL A,GRUP VIA - CB ARTES,True,17.0
CLUB NATACIO SABADELL A Equipo,Jornada 10,1.0,200.0,66.0,17.0,49.0,0.35,1.0,15.0,0.07,29.0,38.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,CLUB NATACIO SABADELL A,COCHESINTERNET.NET CB ALPICAT,False,-9.0
CLUB NATACIO SABADELL A Equipo,Jornada 12,1.0,200.0,77.0,21.0,44.0,0.48,4.0,19.0,0.21,23.0,35.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,C.B.CASTELLAR A,CLUB NATACIO SABADELL A,True,10.0
CLUB NATACIO SABADELL A Equipo Rival,Jornada 01,1.0,200.0,48.0,13.0,37.0,0.35,1.0,18.0,0.06,19.0,29.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,CLUB NATACIO SABADELL A,CLUB NATACIO TERRASSA A,False,-7.0
CLUB NATACIO SABADELL A Equipo Rival,Jornada 01,1.0,200.0,59.0,9.0,28.0,0.32,5.0,23.0,0.22,26.0,34.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,CB IPSI A,CLUB NATACIO SABADELL A,False,-12.0
CLUB NATACIO SABADELL A Equipo Rival,Jornada 03,1.0,200.0,79.0,18.0,38.0,0.47,7.0,25.0,0.28,22.0,30.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,CLUB NATACIO SABADELL A,VEDRUNA GRACIA A,True,2.0
